schemaVersion,recordType,source_name,source_url,entityName,employeeCount,founded,location,totalFunding,category,collectedAt
1.0,STARTUP,HuggingFace,https://huggingface.co/mradermacher,mradermacher,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/quangvu197,quangvu197,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/plguillou,plguillou,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Lamapi,Lamapi,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ainize,ainize,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Tavernari,Tavernari,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/nsi319,nsi319,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/bond005,bond005,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/T-Systems-onsite,T-Systems-onsite,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/josmunpen,josmunpen,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/slauw87,slauw87,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/TurboAiLabs,TurboAiLabs,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/LeoCordoba,LeoCordoba,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/gnukeith,gnukeith,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/yatharth97,yatharth97,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/dascim,dascim,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Prience91,Prience91,,,,,AI/ML Organization,2026-08-15T19:26:53.712159Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Helsinki-NLP,Helsinki-NLP,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/lmg-anon,lmg-anon,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/handy-computer,handy-computer,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/sugoitoolkit,sugoitoolkit,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/chbae624,chbae624,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Mungert,Mungert,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Rostlab,Rostlab,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Unbabel,Unbabel,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/sarvamai,sarvamai,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/tencent,tencent,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ai4bharat,ai4bharat,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/llmfan46,llmfan46,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/alirezamsh,alirezamsh,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/utrobinmv,utrobinmv,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/alphaZimuth,alphaZimuth,,,,,AI/ML Organization,2026-08-15T19:26:54.475528Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ahotrod,ahotrod,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/deepset,deepset,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/monologg,monologg,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/tau,tau,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/michiyasunaga,michiyasunaga,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/timpal0l,timpal0l,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/google-bert,google-bert,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/csarron,csarron,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/dmis-lab,dmis-lab,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/batterydata,batterydata,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/CATIE-AQ,CATIE-AQ,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/TIGER-Lab,TIGER-Lab,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/gaotianyu1350,gaotianyu1350,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/sjrhuschlee,sjrhuschlee,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Jacaranda,Jacaranda,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/GreenMap,GreenMap,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Rakib,Rakib,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/razent,razent,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/twmkn9,twmkn9,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/rsvp-ai,rsvp-ai,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/zli12321,zli12321,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Lisibonny,Lisibonny,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/HPAI-BSC,HPAI-BSC,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Jackrong,Jackrong,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/akdeniz27,akdeniz27,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/OVHaiLLM,OVHaiLLM,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Intel,Intel,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/vasudevgupta,vasudevgupta,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/MohamedAhmedAE,MohamedAhmedAE,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/metaresearch,metaresearch,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/fastino,fastino,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Sindhu,Sindhu,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/gokulkarthik,gokulkarthik,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/GSMS-B,GSMS-B,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/uer,uer,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/AgentPublic,AgentPublic,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/artindnr,artindnr,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/wissamantoun,wissamantoun,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ZeyadAhmed,ZeyadAhmed,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/UCSC-VLAA,UCSC-VLAA,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Yuchen,Yuchen,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/bartowski,bartowski,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/VMware,VMware,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/pierreguillou,pierreguillou,,,,,AI/ML Organization,2026-08-15T19:26:55.239415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/cyankiwi,cyankiwi,,,,,AI/ML Organization,2026-08-15T19:26:56.021286Z
1.0,STARTUP,HuggingFace,https://huggingface.co/DavidAU,DavidAU,,,,,AI/ML Organization,2026-08-15T19:26:56.021286Z
1.0,STARTUP,HuggingFace,https://huggingface.co/llava-hf,llava-hf,,,,,AI/ML Organization,2026-08-15T19:26:56.021286Z
1.0,STARTUP,HuggingFace,https://huggingface.co/HauhauCS,HauhauCS,,,,,AI/ML Organization,2026-08-15T19:26:56.021286Z
1.0,STARTUP,HuggingFace,https://huggingface.co/RedHatAI,RedHatAI,,,,,AI/ML Organization,2026-08-15T19:26:56.021286Z
1.0,STARTUP,HuggingFace,https://huggingface.co/moonshotai,moonshotai,,,,,AI/ML Organization,2026-08-15T19:26:56.021286Z
1.0,STARTUP,HuggingFace,https://huggingface.co/gaunernst,gaunernst,,,,,AI/ML Organization,2026-08-15T19:26:56.021286Z
1.0,STARTUP,HuggingFace,https://huggingface.co/sentence-transformers,sentence-transformers,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/nomic-ai,nomic-ai,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/intfloat,intfloat,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/laion,laion,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/datasocietyco,datasocietyco,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/baidu,baidu,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/michaelfeil,michaelfeil,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/sentence-transformers-testing,sentence-transformers-testing,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/cambridgeltl,cambridgeltl,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/jhgan,jhgan,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/WhereIsAI,WhereIsAI,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/OpenGVLab,OpenGVLab,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Qdrant,Qdrant,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/TaylorAI,TaylorAI,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/unslothai,unslothai,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/h2oai,h2oai,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/openbmb,openbmb,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/fixie-ai,fixie-ai,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/NeuML,NeuML,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/kyutai,kyutai,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Snowflake,Snowflake,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/snunlp,snunlp,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/allenai,allenai,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/sahilchachra,sahilchachra,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/YituTech,YituTech,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/naver,naver,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/MongoDB,MongoDB,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/m-a-p,m-a-p,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/cl-nagoya,cl-nagoya,,,,,AI/ML Organization,2026-08-15T19:26:56.789532Z
1.0,STARTUP,HuggingFace,https://huggingface.co/w11wo,w11wo,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/StanfordAIMI,StanfordAIMI,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/dslim,dslim,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/dbmdz,dbmdz,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/kredor,kredor,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/flair,flair,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/segment-any-text,segment-any-text,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/lfcc,lfcc,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/obi,obi,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Davlan,Davlan,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/LocalAI-io,LocalAI-io,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/gravitee-io,gravitee-io,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Babelscape,Babelscape,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Leo97,Leo97,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/OpenMed,OpenMed,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/urchade,urchade,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/iiiorg,iiiorg,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/tner,tner,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/GozdeA,GozdeA,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/pythainlp,pythainlp,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/d4data,d4data,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ckiplab,ckiplab,,,,,AI/ML Organization,2026-08-15T19:26:57.548042Z
1.0,STARTUP,HuggingFace,https://huggingface.co/bigcode,bigcode,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/yuxinlu1,yuxinlu1,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/tiiuae,tiiuae,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/xai-org,xai-org,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/HuggingFaceH4,HuggingFaceH4,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/CohereLabs,CohereLabs,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/mattshumer,mattshumer,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Chain-GPT,Chain-GPT,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/MiniMaxAI,MiniMaxAI,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/dots-studio,dots-studio,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/01-ai,01-ai,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ai21labs,ai21labs,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Nanbeige,Nanbeige,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/openchat,openchat,,,,,AI/ML Organization,2026-08-15T19:26:58.305415Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Salesforce,Salesforce,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/nlpconnect,nlpconnect,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/nanonets,nanonets,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/numind,numind,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/sensenova,sensenova,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/naver-clova-ix,naver-clova-ix,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/lightonai,lightonai,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/xtuner,xtuner,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ATH-MaaS,ATH-MaaS,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/jinhybr,jinhybr,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/HuggingFaceM4,HuggingFaceM4,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/kha-white,kha-white,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/FireRedTeam,FireRedTeam,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ZJU-AI4H,ZJU-AI4H,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/unum-cloud,unum-cloud,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/keras-io,keras-io,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Norm,Norm,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/alibaba-damo,alibaba-damo,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/monkt,monkt,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/Ertugrul,Ertugrul,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ADSKAILab,ADSKAILab,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/xiangjx,xiangjx,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/bytkim,bytkim,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/IDEA-CCNL,IDEA-CCNL,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/breezedeus,breezedeus,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/stabilityai,stabilityai,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/xinyu1205,xinyu1205,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/xiaolv,xiaolv,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/onnx-community,onnx-community,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/InternScience,InternScience,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/shi-labs,shi-labs,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/bakrianoo,bakrianoo,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/OleehyO,OleehyO,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/thwri,thwri,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/erax-ai,erax-ai,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/selvakumarcts,selvakumarcts,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/qualcomm,qualcomm,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/katanaml-org,katanaml-org,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ydshieh,ydshieh,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/SakanaAI,SakanaAI,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/thu-ml,thu-ml,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/dblasko,dblasko,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/MixTex,MixTex,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace,https://huggingface.co/ddobokki,ddobokki,,,,,AI/ML Organization,2026-08-15T19:26:59.074999Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/enzostvs,enzostvs,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/open-llm-leaderboard,open-llm-leaderboard,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/jbilcke-hf,jbilcke-hf,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Kwai-Kolors,Kwai-Kolors,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/black-forest-labs,black-forest-labs,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/mteb,mteb,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/dalle-mini,dalle-mini,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/AP123,AP123,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
