recordType,rawName,canonicalName,matchType,matchScore
STARTUP,AI4Editing,AI4Editing,NO_MATCH,63.63636363636363
STARTUP,linoyts,linoyts,NO_MATCH,40.0
STARTUP,finegrain,finegrain,NO_MATCH,55.55555555555556
STARTUP,Wan-AI,Wan-AI,NO_MATCH,50.0
STARTUP,yisol,yisol,NO_MATCH,46.15384615384615
STARTUP,yanze,yanze,NO_MATCH,46.15384615384615
STARTUP,Gustavosta,Gustavosta,NO_MATCH,42.10526315789473
STARTUP,ggml-org,ggml-org,NO_MATCH,33.333333333333336
STARTUP,mediasynthesismuseum,mediasynthesismuseum,NO_MATCH,48.275862068965516
STARTUP,huggingface-projects,huggingface-projects,NO_MATCH,37.5
STARTUP,DontPlanToEnd,DontPlanToEnd,NO_MATCH,38.095238095238095
STARTUP,TencentARC,TencentARC,NO_MATCH,37.5
STARTUP,Tongyi-MAI,Tongyi-MAI,NO_MATCH,37.5
STARTUP,ehristoforu,ehristoforu,NO_MATCH,47.61904761904761
STARTUP,nari-labs,nari-labs,NO_MATCH,42.10526315789473
STARTUP,fancyfeast,fancyfeast,NO_MATCH,37.5
STARTUP,NihalGazi,NihalGazi,NO_MATCH,47.05882352941176
STARTUP,ResembleAI,ResembleAI,NO_MATCH,42.10526315789473
STARTUP,jasperai,jasperai,NO_MATCH,71.42857142857143
STARTUP,ilcve21,ilcve21,NO_MATCH,40.0
STARTUP,Lightricks,Lightricks,NO_MATCH,60.0
STARTUP,timbrooks,timbrooks,NO_MATCH,52.63157894736843
STARTUP,ysharma,ysharma,NO_MATCH,53.333333333333336
STARTUP,DeepFloyd,DeepFloyd,NO_MATCH,41.666666666666664
STARTUP,ali-vilab,ali-vilab,NO_MATCH,47.05882352941176
STARTUP,jamesliu1217,jamesliu1217,NO_MATCH,33.333333333333336
STARTUP,osanseviero,osanseviero,NO_MATCH,47.05882352941176
STARTUP,CompVis,CompVis,NO_MATCH,40.0
STARTUP,vinthony,vinthony,NO_MATCH,50.0
STARTUP,hf-audio,hf-audio,NO_MATCH,50.0
STARTUP,zcxu-eric,zcxu-eric,NO_MATCH,41.666666666666664
STARTUP,Asahina2K,Asahina2K,NO_MATCH,44.44444444444444
STARTUP,HuggingFaceFW,Hugging Face,PARTIAL_MATCH,95.65217391304348
STARTUP,gokaygokay,gokaygokay,NO_MATCH,31.57894736842105
STARTUP,dream2589632147,dream2589632147,NO_MATCH,28.57142857142857
STARTUP,FrameAI4687,FrameAI4687,NO_MATCH,35.29411764705882
STARTUP,lllyasviel,lllyasviel,NO_MATCH,44.44444444444444
STARTUP,DamarJati,DamarJati,NO_MATCH,52.63157894736843
STARTUP,innoai,innoai,NO_MATCH,42.85714285714286
STARTUP,merve,merve,NO_MATCH,54.54545454545454
STARTUP,k2-fsa,k2-fsa,NO_MATCH,33.333333333333336
STARTUP,hysts,hysts,NO_MATCH,42.85714285714286
STARTUP,kulkas2pintu,kulkas2pintu,NO_MATCH,40.0
STARTUP,playgroundai,playgroundai,NO_MATCH,40.0
STARTUP,myshell-ai,myshell-ai,NO_MATCH,42.10526315789473
STARTUP,levihsu,levihsu,NO_MATCH,40.0
STARTUP,Heartsync,Heartsync,NO_MATCH,36.36363636363637
STARTUP,Xintao,Xintao,NO_MATCH,42.85714285714286
STARTUP,prodia,prodia,NO_MATCH,54.54545454545454
STARTUP,Vokturz,Vokturz,NO_MATCH,35.29411764705882
STARTUP,gimbx,gimbx,NO_MATCH,28.57142857142857
STARTUP,aryadytm,aryadytm,NO_MATCH,42.85714285714286
STARTUP,llamameta,llamameta,NO_MATCH,52.63157894736843
STARTUP,codeparrot,codeparrot,NO_MATCH,53.333333333333336
STARTUP,ml6team,ml6team,NO_MATCH,37.5
STARTUP,mindee,mindee,NO_MATCH,57.14285714285714
STARTUP,togethercomputer,togethercomputer,NO_MATCH,51.85185185185186
STARTUP,BatuhanYilmaz,BatuhanYilmaz,NO_MATCH,40.0
STARTUP,autoevaluate,autoevaluate,NO_MATCH,50.0
STARTUP,hruday96,hruday96,NO_MATCH,42.85714285714286
STARTUP,bohmian,bohmian,NO_MATCH,40.0
STARTUP,ginigen,ginigen,NO_MATCH,53.333333333333336
STARTUP,huggingface,Hugging Face,ALIAS_MATCH,100
STARTUP,flax-community,flax-community,NO_MATCH,37.03703703703704
STARTUP,a-ghorbani,a-ghorbani,NO_MATCH,52.63157894736843
STARTUP,lablab-ai-amd-developer-hackathon,lablab-ai-amd-developer-hackathon,NO_MATCH,27.906976744186053
STARTUP,muhammadzain,muhammadzain,NO_MATCH,38.095238095238095
STARTUP,Sharathhebbar24,Sharathhebbar24,NO_MATCH,51.85185185185186
STARTUP,giswqs,giswqs,NO_MATCH,33.333333333333336
STARTUP,ginipick,ginipick,NO_MATCH,47.05882352941176
STARTUP,vivien,vivien,NO_MATCH,42.85714285714286
STARTUP,barunsaha,barunsaha,NO_MATCH,44.44444444444444
STARTUP,Iker,Iker,NO_MATCH,44.44444444444444
STARTUP,Illia56,Illia56,NO_MATCH,37.5
STARTUP,XiangJinYu,XiangJinYu,NO_MATCH,52.63157894736843
STARTUP,prithivida,prithivida,NO_MATCH,42.10526315789473
STARTUP,davila7,davila7,NO_MATCH,53.333333333333336
STARTUP,awacke1,awacke1,NO_MATCH,50.0
STARTUP,Loren,Loren,NO_MATCH,54.54545454545454
STARTUP,nickmuchi,nickmuchi,NO_MATCH,37.5
STARTUP,nazianafis,nazianafis,NO_MATCH,44.44444444444444
STARTUP,RapidAI,RapidAI,NO_MATCH,46.15384615384615
STARTUP,sail,sail,NO_MATCH,50.0
STARTUP,OpenShape,OpenShape,NO_MATCH,53.333333333333336
STARTUP,NeuralInternet,NeuralInternet,NO_MATCH,45.45454545454546
STARTUP,ed-donner,ed-donner,NO_MATCH,47.05882352941176
STARTUP,autogluon,autogluon,NO_MATCH,44.44444444444444
STARTUP,Brasd99,Brasd99,NO_MATCH,30.76923076923077
STARTUP,rlancemartin,rlancemartin,NO_MATCH,50.0
STARTUP,pleonova,pleonova,NO_MATCH,42.85714285714286
STARTUP,lukbl,lukbl,NO_MATCH,35.29411764705882
STARTUP,vumichien,vumichien,NO_MATCH,38.095238095238095
STARTUP,riffusion,riffusion,NO_MATCH,36.36363636363637
STARTUP,spacy,spacy,NO_MATCH,36.36363636363637
STARTUP,shikharyashmaurya,shikharyashmaurya,NO_MATCH,34.48275862068966
STARTUP,shukdevdatta123,shukdevdatta123,NO_MATCH,34.78260869565217
STARTUP,ought,ought,NO_MATCH,37.5
STARTUP,huggan,huggan,NO_MATCH,44.44444444444444
STARTUP,boun-tabi-LMG,boun-tabi-LMG,NO_MATCH,34.78260869565217
STARTUP,kahramango,kahramango,NO_MATCH,44.44444444444444
STARTUP,aimevzulari,aimevzulari,NO_MATCH,42.10526315789473
STARTUP,cbg342,cbg342,NO_MATCH,22.22222222222222
STARTUP,haoheliu,haoheliu,NO_MATCH,42.85714285714286
STARTUP,myscale,Anyscale,PARTIAL_MATCH,92.3076923076923
STARTUP,Wazzzabeee,Wazzzabeee,NO_MATCH,44.44444444444444
STARTUP,thiemcun203,thiemcun203,NO_MATCH,42.10526315789473
STARTUP,ragavsachdeva,ragavsachdeva,NO_MATCH,38.095238095238095
STARTUP,suriya7,suriya7,NO_MATCH,37.5
STARTUP,dory111111,dory111111,NO_MATCH,40.0
STARTUP,lapisrocks,lapisrocks,NO_MATCH,50.0
STARTUP,motherduckdb,motherduckdb,NO_MATCH,44.44444444444444
STARTUP,Amrrs,Amrrs,NO_MATCH,47.05882352941176
STARTUP,aubmindlab,aubmindlab,NO_MATCH,40.0
STARTUP,AlexStav,AlexStav,NO_MATCH,53.333333333333336
STARTUP,adi-123,adi-123,NO_MATCH,33.333333333333336
STARTUP,ankandrew,ankandrew,NO_MATCH,52.63157894736843
STARTUP,nicolas-dufour,nicolas-dufour,NO_MATCH,43.47826086956522
STARTUP,rendchevi11,rendchevi11,NO_MATCH,40.0
STARTUP,sujitpal,sujitpal,NO_MATCH,44.44444444444444
STARTUP,doncamilom,doncamilom,NO_MATCH,44.44444444444444
STARTUP,sambanovasystems,sambanovasystems,NO_MATCH,41.666666666666664
STARTUP,SalML,SalML,NO_MATCH,46.15384615384615
STARTUP,OpenHandsCommunity,OpenHandsCommunity,NO_MATCH,35.71428571428571
STARTUP,L-AI,L-AI,NO_MATCH,40.0
STARTUP,beki,beki,NO_MATCH,37.5
STARTUP,KakologArchives,KakologArchives,NO_MATCH,48.0
STARTUP,k9cli,k9cli,NO_MATCH,30.76923076923077
STARTUP,anisoleai,anisoleai,NO_MATCH,47.05882352941176
STARTUP,ryanmarten,ryanmarten,NO_MATCH,50.0
STARTUP,ayuo,ayuo,NO_MATCH,40.0
STARTUP,IPEC-COMMUNITY,IPEC-COMMUNITY,NO_MATCH,23.529411764705888
STARTUP,banned-historical-archives,banned-historical-archives,NO_MATCH,38.888888888888886
STARTUP,hf-doc-build,hf-doc-build,NO_MATCH,30.000000000000004
STARTUP,xlangai,xlangai,NO_MATCH,62.5
STARTUP,genrobot2025,genrobot2025,NO_MATCH,38.095238095238095
STARTUP,Benjy,Benjy,NO_MATCH,36.36363636363637
STARTUP,Chelsea707,Chelsea707,NO_MATCH,50.0
STARTUP,HennyPr,HennyPr,NO_MATCH,30.76923076923077
STARTUP,happyhackingspace,happyhackingspace,NO_MATCH,38.46153846153846
STARTUP,updatebao,updatebao,NO_MATCH,44.44444444444444
STARTUP,picbreeder-vlm,picbreeder-vlm,NO_MATCH,34.78260869565217
STARTUP,mvp-lab,mvp-lab,NO_MATCH,37.5
STARTUP,applied-ai-018,applied-ai-018,NO_MATCH,36.36363636363637
STARTUP,jat-project,jat-project,NO_MATCH,40.0
STARTUP,Dagonulca,Dagonulca,NO_MATCH,37.5
STARTUP,XDOF,XDOF,NO_MATCH,28.57142857142857
STARTUP,artur-muratov,artur-muratov,NO_MATCH,36.36363636363637
STARTUP,Maximilians,Maximilians,NO_MATCH,42.10526315789473
STARTUP,Emmyc2,Emmyc2,NO_MATCH,33.333333333333336
STARTUP,Kthera,Kthera,NO_MATCH,53.333333333333336
STARTUP,cais,cais,NO_MATCH,44.44444444444444
STARTUP,ksolovev,ksolovev,NO_MATCH,37.5
STARTUP,Drakesuper,Drakesuper,NO_MATCH,62.5
STARTUP,nyu-mll,nyu-mll,NO_MATCH,40.0
STARTUP,anon8231489123,anon8231489123,NO_MATCH,27.27272727272727
STARTUP,siril-spcc,siril-spcc,NO_MATCH,31.57894736842105
STARTUP,princeton-nlp,princeton-nlp,NO_MATCH,47.61904761904761
STARTUP,nebius,nebius,NO_MATCH,40.0
STARTUP,chuhaojie,chuhaojie,NO_MATCH,35.29411764705882
STARTUP,world-igr-plum,world-igr-plum,NO_MATCH,31.57894736842105
STARTUP,meihualuomanxueshan,meihualuomanxueshan,NO_MATCH,35.71428571428571
STARTUP,quejing,quejing,NO_MATCH,42.10526315789473
STARTUP,fujinchu,fujinchu,NO_MATCH,37.5
STARTUP,ccoffee20,ccoffee20,NO_MATCH,40.0
STARTUP,cadene,cadene,NO_MATCH,42.85714285714286
STARTUP,AquaV,AquaV,NO_MATCH,36.36363636363637
STARTUP,Rowan,Rowan,NO_MATCH,54.54545454545454
STARTUP,gutoportelaa,gutoportelaa,NO_MATCH,38.095238095238095
STARTUP,uoft-cs,uoft-cs,NO_MATCH,37.5
STARTUP,mlfoundations,mlfoundations,NO_MATCH,40.0
STARTUP,huggingface-course,huggingface-course,NO_MATCH,46.15384615384615
STARTUP,hf-internal-testing,hf-internal-testing,NO_MATCH,38.70967741935484
STARTUP,builddotai,builddotai,NO_MATCH,36.36363636363637
STARTUP,agents-course,agents-course,NO_MATCH,52.17391304347826
STARTUP,JoeLiu996,JoeLiu996,NO_MATCH,26.66666666666667
STARTUP,PresentBench,PresentBench,NO_MATCH,40.0
STARTUP,google-research-datasets,google-research-datasets,NO_MATCH,35.29411764705882
STARTUP,ZTWHHH,ZTWHHH,NO_MATCH,16.666666666666664
STARTUP,HuggingFaceCode,Hugging Face,PARTIAL_MATCH,95.65217391304348
STARTUP,wikimedia,wikimedia,NO_MATCH,35.29411764705882
STARTUP,stanford-vision-lab,stanford-vision-lab,NO_MATCH,36.8421052631579
STARTUP,InternRobotics,InternRobotics,NO_MATCH,52.17391304347826
STARTUP,GokuScraper,GokuScraper,NO_MATCH,47.05882352941176
STARTUP,SwayStar123,SwayStar123,NO_MATCH,40.0
STARTUP,rajpurkar,rajpurkar,NO_MATCH,40.0
STARTUP,ieasybooks-org,ieasybooks-org,NO_MATCH,38.46153846153846
STARTUP,gfdg34fsd,gfdg34fsd,NO_MATCH,19.047619047619047
STARTUP,jzr99,jzr99,NO_MATCH,26.66666666666667
STARTUP,jhu-clsp,jhu-clsp,NO_MATCH,28.57142857142857
STARTUP,boltzgen,boltzgen,NO_MATCH,37.5
STARTUP,fka,fka,NO_MATCH,33.333333333333336
STARTUP,Anthropic,Anthropic,FUZZY_MATCH,100.0
STARTUP,Open-Orca,Open-Orca,NO_MATCH,53.333333333333336
STARTUP,OpenAssistant,OpenAI,PARTIAL_MATCH,90.9090909090909
STARTUP,gsdf,gsdf,NO_MATCH,30.76923076923077
STARTUP,FreedomIntelligence,Intel,PARTIAL_MATCH,100.0
STARTUP,roneneldan,roneneldan,NO_MATCH,44.44444444444444
STARTUP,tatsu-lab,tatsu-lab,NO_MATCH,44.44444444444444
STARTUP,databricks,Databricks,FUZZY_MATCH,90.0
STARTUP,lmsys,lmsys,NO_MATCH,30.76923076923077
STARTUP,Nerfgun3,Nerfgun3,NO_MATCH,30.000000000000004
STARTUP,open-thoughts,open-thoughts,NO_MATCH,36.36363636363637
STARTUP,teknium,teknium,NO_MATCH,42.85714285714286
STARTUP,ILSVRC,ILSVRC,NO_MATCH,28.57142857142857
STARTUP,yahma,yahma,NO_MATCH,46.15384615384615
STARTUP,proj-persona,proj-persona,NO_MATCH,38.095238095238095
STARTUP,QingyiSi,QingyiSi,NO_MATCH,35.29411764705882
STARTUP,open-r1,open-r1,NO_MATCH,46.15384615384615
STARTUP,Congliu,Congliu,NO_MATCH,42.10526315789473
STARTUP,gaia-benchmark,gaia-benchmark,NO_MATCH,41.666666666666664
STARTUP,HumynLabs,HumynLabs,NO_MATCH,40.0
STARTUP,Glint-Research,Glint-Research,NO_MATCH,43.47826086956522
STARTUP,gretelai,gretelai,NO_MATCH,46.15384615384615
STARTUP,uonlp,uonlp,NO_MATCH,40.0
STARTUP,legacy-datasets,legacy-datasets,NO_MATCH,43.47826086956522
STARTUP,poloclub,poloclub,NO_MATCH,37.5
STARTUP,liwu,liwu,NO_MATCH,36.36363636363637
STARTUP,nohurry,nohurry,NO_MATCH,47.05882352941176
STARTUP,liuhaotian,liuhaotian,NO_MATCH,45.45454545454546
STARTUP,AI-MO,AI-MO,NO_MATCH,50.0
STARTUP,Skylion007,Skylion007,NO_MATCH,34.78260869565217
STARTUP,glaiveai,glaiveai,NO_MATCH,40.0
STARTUP,JosephusCheung,JosephusCheung,NO_MATCH,40.0
STARTUP,b-mc2,b-mc2,NO_MATCH,26.66666666666667
STARTUP,Idavidrein,Idavidrein,NO_MATCH,44.44444444444444
STARTUP,strova-ai,strova-ai,NO_MATCH,44.44444444444444
STARTUP,Amod,Amod,NO_MATCH,44.44444444444444
STARTUP,FlyRank,FlyRank,NO_MATCH,40.0
STARTUP,amphion,amphion,NO_MATCH,50.0
STARTUP,stanfordnlp,stanfordnlp,NO_MATCH,47.05882352941176
STARTUP,GAIR,GAIR,NO_MATCH,40.0
STARTUP,meta-math,meta-math,NO_MATCH,47.05882352941176
STARTUP,dair-ai,dair-ai,NO_MATCH,46.15384615384615
STARTUP,NousResearch,NousResearch,NO_MATCH,36.36363636363637
STARTUP,timdettmers,timdettmers,NO_MATCH,47.05882352941176
STARTUP,shibing624,shibing624,NO_MATCH,36.36363636363637
STARTUP,angrygiraffe,angrygiraffe,NO_MATCH,40.0
STARTUP,QuixiAI,QuixiAI,NO_MATCH,30.76923076923077
STARTUP,AmazonScience,AmazonScience,NO_MATCH,62.5
STARTUP,fpvlabs,fpvlabs,NO_MATCH,37.5
STARTUP,open-index,open-index,NO_MATCH,40.0
STARTUP,ma-xu,ma-xu,NO_MATCH,40.0
STARTUP,deadbits,deadbits,NO_MATCH,50.0
STARTUP,Meranti,Meranti,NO_MATCH,61.53846153846154
STARTUP,if-ir,if-ir,NO_MATCH,36.36363636363637
STARTUP,openlanguagedata,openlanguagedata,NO_MATCH,33.333333333333336
STARTUP,universal-dependencies,universal-dependencies,NO_MATCH,33.333333333333336
STARTUP,electricsheepafrica,electricsheepafrica,NO_MATCH,41.379310344827594
STARTUP,lance-format,lance-format,NO_MATCH,45.45454545454546
STARTUP,mrlbenchmarks,mrlbenchmarks,NO_MATCH,40.0
STARTUP,turing-motors,turing-motors,NO_MATCH,42.10526315789473
STARTUP,gtfintechlab,gtfintechlab,NO_MATCH,47.05882352941176
STARTUP,goldfish-models,goldfish-models,NO_MATCH,31.999999999999996
STARTUP,vidore,vidore,NO_MATCH,62.5
STARTUP,ken-sungmin,ken-sungmin,NO_MATCH,43.47826086956522
STARTUP,yatin-superintelligence,yatin-superintelligence,NO_MATCH,34.48275862068966
STARTUP,imageomics,imageomics,NO_MATCH,41.379310344827594
STARTUP,jamesqijingsong,jamesqijingsong,NO_MATCH,38.70967741935484
STARTUP,khtao,khtao,NO_MATCH,42.85714285714286
STARTUP,novcor,novcor,NO_MATCH,66.66666666666667
STARTUP,kantor3,kantor3,NO_MATCH,53.333333333333336
STARTUP,sunghong,sunghong,NO_MATCH,47.05882352941176
STARTUP,zeio,zeio,NO_MATCH,42.10526315789473
STARTUP,Link-Dev,Link-Dev,NO_MATCH,37.5
STARTUP,Bertie77,Bertie77,NO_MATCH,42.85714285714286
STARTUP,saffatgazi,saffatgazi,NO_MATCH,47.05882352941176
STARTUP,cadd9,cadd9,NO_MATCH,36.36363636363637
STARTUP,MIC-DKFZ,MIC-DKFZ,NO_MATCH,36.36363636363637
STARTUP,Nereusdata,Nereusdata,NO_MATCH,37.5
STARTUP,FOMO-MRI,FOMO-MRI,NO_MATCH,28.57142857142857
STARTUP,Voxel51,Voxel51,NO_MATCH,33.333333333333336
STARTUP,WeiChow,WeiChow,NO_MATCH,40.0
STARTUP,BUPT-Reasoning-Lab,BUPT-Reasoning-Lab,NO_MATCH,30.76923076923077
STARTUP,rtarun1,rtarun1,NO_MATCH,46.15384615384615
STARTUP,kruatech,kruatech,NO_MATCH,42.85714285714286
STARTUP,dgural,dgural,NO_MATCH,54.54545454545454
STARTUP,mrmrx,mrmrx,NO_MATCH,36.36363636363637
STARTUP,CASTLE-Dataset,CASTLE-Dataset,NO_MATCH,43.47826086956522
STARTUP,nyuuzyou,nyuuzyou,NO_MATCH,28.57142857142857
STARTUP,OwensLab,OwensLab,NO_MATCH,42.85714285714286
STARTUP,chcorbi,chcorbi,NO_MATCH,46.15384615384615
STARTUP,Spawning,Spawning,NO_MATCH,47.05882352941176
STARTUP,hzhongresearch,hzhongresearch,NO_MATCH,42.42424242424242
STARTUP,alexanderdann,alexanderdann,NO_MATCH,47.61904761904761
STARTUP,NoeFlandre,NoeFlandre,NO_MATCH,50.0
STARTUP,adadai3132,adadai3132,NO_MATCH,35.29411764705882
STARTUP,RiceD2KLab,RiceD2KLab,NO_MATCH,42.10526315789473
STARTUP,yukiyounai,yukiyounai,NO_MATCH,40.0
STARTUP,etri,etri,NO_MATCH,46.15384615384615
STARTUP,Merserk,Merserk,NO_MATCH,46.15384615384615
STARTUP,wallstoneai,wallstoneai,NO_MATCH,47.61904761904761
STARTUP,tanim68,tanim68,NO_MATCH,42.85714285714286
STARTUP,ShantyCam,ShantyCam,NO_MATCH,44.44444444444444
STARTUP,FinWorkBench,FinWorkBench,NO_MATCH,41.666666666666664
STARTUP,RMDig,RMDig,NO_MATCH,50.0
STARTUP,Tongji209,Tongji209,NO_MATCH,33.333333333333336
STARTUP,ProGamerGov,ProGamerGov,NO_MATCH,35.29411764705882
STARTUP,VLM2Vec,VLM2Vec,NO_MATCH,28.57142857142857
STARTUP,neulab,neulab,NO_MATCH,54.54545454545454
STARTUP,Significant-Gravitas,Significant-Gravitas,NO_MATCH,34.48275862068966
STARTUP,f,f,NO_MATCH,0
STARTUP,rasbt,rasbt,NO_MATCH,54.54545454545454
STARTUP,hacksider,hacksider,NO_MATCH,53.333333333333336
STARTUP,thedotmack,thedotmack,NO_MATCH,44.44444444444444
STARTUP,OpenHands,OpenHands,NO_MATCH,53.333333333333336
STARTUP,FlowiseAI,FlowiseAI,NO_MATCH,40.0
STARTUP,jingyaogong,jingyaogong,NO_MATCH,42.10526315789473
STARTUP,usestrix,usestrix,NO_MATCH,42.85714285714286
STARTUP,Kong,Kong,NO_MATCH,33.333333333333336
STARTUP,ashishpatel26,ashishpatel26,NO_MATCH,47.61904761904761
STARTUP,ItzCrazyKns,ItzCrazyKns,NO_MATCH,38.095238095238095
STARTUP,XingangPan,XingangPan,NO_MATCH,52.63157894736843
STARTUP,explosion,explosion,NO_MATCH,44.44444444444444
STARTUP,facebookresearch,facebookresearch,NO_MATCH,38.46153846153846
STARTUP,Lightning-AI,Lightning AI,PARTIAL_MATCH,91.66666666666666
STARTUP,AMAI-GmbH,AMAI-GmbH,NO_MATCH,33.333333333333336
STARTUP,feder-cr,feder-cr,NO_MATCH,33.333333333333336
STARTUP,e2b-dev,e2b-dev,NO_MATCH,33.333333333333336
STARTUP,simstudioai,simstudioai,NO_MATCH,43.47826086956522
STARTUP,The-Art-of-Hacking,The-Art-of-Hacking,NO_MATCH,33.333333333333336
STARTUP,ZuzooVn,ZuzooVn,NO_MATCH,31.57894736842105
STARTUP,HandsOnLLM,HandsOnLLM,NO_MATCH,31.57894736842105
STARTUP,harvard-edge,harvard-edge,NO_MATCH,41.666666666666664
STARTUP,invoke-ai,invoke-ai,NO_MATCH,47.05882352941176
STARTUP,yamadashy,yamadashy,NO_MATCH,42.10526315789473
STARTUP,vercel,vercel,NO_MATCH,50.0
STARTUP,nautechsystems,nautechsystems,NO_MATCH,43.47826086956522
STARTUP,lucidrains,lucidrains,NO_MATCH,50.0
STARTUP,Tencent,Tencent,NO_MATCH,40.0
STARTUP,marimo-team,marimo-team,NO_MATCH,47.05882352941176
STARTUP,recommenders-team,recommenders-team,NO_MATCH,40.0
STARTUP,bee-san,bee-san,NO_MATCH,37.5
STARTUP,onnx,onnx,NO_MATCH,33.333333333333336
STARTUP,dyad-sh,dyad-sh,NO_MATCH,33.333333333333336
STARTUP,elder-plinius,elder-plinius,NO_MATCH,38.46153846153846
STARTUP,stefan-jansen,stefan-jansen,NO_MATCH,38.095238095238095
STARTUP,camel-ai,camel-ai,NO_MATCH,50.0
STARTUP,amark,amark,NO_MATCH,53.333333333333336
STARTUP,liyupi,liyupi,NO_MATCH,33.333333333333336
STARTUP,TransformerOptimus,TransformerOptimus,NO_MATCH,42.85714285714286
STARTUP,MathFoundationRL,MathFoundationRL,NO_MATCH,42.85714285714286
STARTUP,leon-ai,leon-ai,NO_MATCH,40.0
STARTUP,tensorflow,tensorflow,NO_MATCH,55.55555555555556
STARTUP,pytorch,pytorch,NO_MATCH,37.5
STARTUP,Developer-Y,Developer-Y,NO_MATCH,38.46153846153846
STARTUP,mlabonne,mlabonne,NO_MATCH,44.44444444444444
STARTUP,netdata,netdata,NO_MATCH,46.15384615384615
STARTUP,d2l-ai,d2l-ai,NO_MATCH,50.0
STARTUP,tesseract-ocr,tesseract-ocr,NO_MATCH,40.0
STARTUP,binhnguyennus,binhnguyennus,NO_MATCH,38.095238095238095
STARTUP,OpenBB-finance,OpenBB-finance,NO_MATCH,40.0
STARTUP,labmlai,labmlai,NO_MATCH,53.333333333333336
STARTUP,scikit-learn,scikit-learn,NO_MATCH,44.44444444444444
STARTUP,keras-team,keras-team,NO_MATCH,44.44444444444444
STARTUP,ultralytics,ultralytics,NO_MATCH,47.61904761904761
STARTUP,pathwaycom,pathwaycom,NO_MATCH,42.10526315789473
STARTUP,deepfakes,deepfakes,NO_MATCH,44.44444444444444
STARTUP,ageitgey,ageitgey,NO_MATCH,50.0
STARTUP,Avik-Jain,Avik-Jain,NO_MATCH,38.095238095238095
STARTUP,roboflow,Roboflow,FUZZY_MATCH,87.5
STARTUP,GokuMohandas,GokuMohandas,NO_MATCH,47.05882352941176
STARTUP,JuliaLang,JuliaLang,NO_MATCH,44.44444444444444
STARTUP,rohitg00,rohitg00,NO_MATCH,42.85714285714286
STARTUP,apache,apache,NO_MATCH,50.0
STARTUP,streamlit,streamlit,NO_MATCH,52.63157894736843
STARTUP,paperless-ngx,paperless-ngx,NO_MATCH,42.10526315789473
STARTUP,aymericdamien,aymericdamien,NO_MATCH,45.45454545454546
STARTUP,ray-project,ray-project,NO_MATCH,35.29411764705882
STARTUP,gradio-app,gradio-app,NO_MATCH,36.36363636363637
STARTUP,deepspeedai,deepspeedai,NO_MATCH,37.5
STARTUP,photoprism,photoprism,NO_MATCH,42.10526315789473
STARTUP,google-research,google-research,NO_MATCH,40.0
STARTUP,fengdu78,fengdu78,NO_MATCH,30.000000000000004
STARTUP,LAION-AI,LAION-AI,NO_MATCH,42.85714285714286
STARTUP,patchy631,patchy631,NO_MATCH,33.333333333333336
STARTUP,google-ai-edge,google-ai-edge,NO_MATCH,38.46153846153846
STARTUP,TheAlgorithms,TheAlgorithms,NO_MATCH,36.36363636363637
STARTUP,BVLC,BVLC,NO_MATCH,30.76923076923077
STARTUP,CMU-Perceptual-Computing-Lab,CMU-Perceptual-Computing-Lab,NO_MATCH,30.000000000000004
STARTUP,qdrant,Qdrant,PARTIAL_MATCH,90.9090909090909
STARTUP,lutzroeder,lutzroeder,NO_MATCH,38.095238095238095
STARTUP,eriklindernoren,eriklindernoren,NO_MATCH,43.47826086956522
STARTUP,AUTOMATIC1111,AUTOMATIC1111,NO_MATCH,31.57894736842105
STARTUP,opencv,opencv,NO_MATCH,50.0
STARTUP,CorentinJ,CorentinJ,NO_MATCH,53.333333333333336
STARTUP,coqui-ai,coqui-ai,NO_MATCH,30.76923076923077
STARTUP,hpcaitech,hpcaitech,NO_MATCH,55.55555555555556
STARTUP,floodsung,floodsung,NO_MATCH,38.095238095238095
STARTUP,naptha,naptha,NO_MATCH,53.333333333333336
STARTUP,babysor,babysor,NO_MATCH,47.05882352941176
STARTUP,mli,mli,NO_MATCH,36.36363636363637
STARTUP,yunjey,yunjey,NO_MATCH,50.0
STARTUP,eugeneyan,eugeneyan,NO_MATCH,42.10526315789473
STARTUP,JaidedAI,JaidedAI,NO_MATCH,42.85714285714286
STARTUP,academic,academic,NO_MATCH,44.44444444444444
STARTUP,langflow-ai,langflow-ai,NO_MATCH,50.0
STARTUP,hiyouga,hiyouga,NO_MATCH,40.0
STARTUP,binary-husky,binary-husky,NO_MATCH,33.333333333333336
STARTUP,HKUDS,HKUDS,NO_MATCH,25.0
STARTUP,bojieli,bojieli,NO_MATCH,42.10526315789473
STARTUP,langfuse,langfuse,NO_MATCH,44.44444444444444
STARTUP,stanford-oval,stanford-oval,NO_MATCH,44.44444444444444
STARTUP,agentscope-ai,agentscope-ai,NO_MATCH,45.45454545454546
STARTUP,aishwaryanr,aishwaryanr,NO_MATCH,43.47826086956522
STARTUP,deepset-ai,deepset-ai,NO_MATCH,53.333333333333336
STARTUP,QwenLM,QwenLM,NO_MATCH,33.333333333333336
STARTUP,AI4Finance-Foundation,AI4Finance-Foundation,NO_MATCH,47.05882352941176
STARTUP,ymcui,ymcui,NO_MATCH,35.29411764705882
STARTUP,stas00,stas00,NO_MATCH,37.5
STARTUP,BradyFU,BradyFU,NO_MATCH,30.76923076923077
